"","workerid","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"1519","vi. 64","manzana","food","rightpredicate1","azul",0.19,"color"
"1520","vi. 64","escritorio","furniture","rightpredicate1","espa&ntilde;ol",0.2,"nationality"
"1521","vi. 64","escritorio","furniture","rightpredicate1","rojo",0.87,"color"
"1522","vi. 64","queso","food","rightpredicate1","nuevo",0.16,"age"
"1523","vi. 64","zanahoria","food","rightpredicate1","azul",0.8,"color"
"1524","vi. 64","ventilador","furniture","rightpredicate1","cuadrado",0.83,"shape"
"1525","vi. 64","televisi&oacute;n ","furniture","rightpredicate1","liso",0.76,"texture"
"1526","vi. 64","tomate","food","rightpredicate1","verde",0.17,"color"
"1527","vi. 64","sof&aacute; ","furniture","rightpredicate1","amarillo",0.25,"color"
"1528","vi. 64","escritorio","furniture","rightpredicate1","redondo",0.36,"shape"
"1529","vi. 64","ventilador","furniture","rightpredicate1","enorme",0.27,"size"
"1530","vi. 64","queso","food","rightpredicate1","azul",0.2,"color"
"1531","vi. 64","silla","furniture","rightpredicate1","suave",0.12,"texture"
"1532","vi. 64","pl&aacute;tano","food","rightpredicate1","peque&ntilde;o",0.12,"size"
"1533","vi. 64","manzana","food","rightpredicate1","morado",0.87,"color"
"1534","vi. 64","escritorio","furniture","rightpredicate1","morado",0.87,"color"
"1535","vi. 65","sof&aacute; ","furniture","rightpredicate1","redondo",0.5,"shape"
"1536","vi. 65","tomate","food","rightpredicate1","duro",0.62,"texture"
"1537","vi. 65","queso","food","rightpredicate1","azul",0.74,"color"
"1538","vi. 65","manzana","food","rightpredicate1","amarillo",0.67,"color"
"1539","vi. 65","ventilador","furniture","rightpredicate1","cuadrado",0.75,"shape"
"1540","vi. 65","sof&aacute; ","furniture","rightpredicate1","fresco",0.19,"age"
"1541","vi. 65","televisi&oacute;n ","furniture","rightpredicate1","espa&ntilde;ol",0.53,"nationality"
"1542","vi. 65","manzana","food","rightpredicate1","espa&ntilde;ol",0.84,"nationality"
"1543","vi. 65","escritorio","furniture","rightpredicate1","nuevo",0.72,"age"
"1544","vi. 65","silla","furniture","rightpredicate1","morado",0.52,"color"
"1545","vi. 65","pl&aacute;tano","food","rightpredicate1","viejo",0.5,"age"
"1546","vi. 65","silla","furniture","rightpredicate1","bueno",0.34,"quality"
"1547","vi. 65","pl&aacute;tano","food","rightpredicate1","americano",0.71,"nationality"
"1548","vi. 65","pl&aacute;tano","food","rightpredicate1","liso",0.69,"texture"
"1549","vi. 65","silla","furniture","rightpredicate1","podrido",0.5,"age"
"1550","vi. 65","silla","furniture","rightpredicate1","largo",0.53,"size"
"1551","vi. 65","ventilador","furniture","rightpredicate1","espa&ntilde;ol",0.68,"nationality"
"1552","vi. 65","ventilador","furniture","rightpredicate1","marr&oacute;n",0.7,"color"
"1553","vi. 65","manzana","food","rightpredicate1","grande",0.52,"size"
"1554","vi. 65","pl&aacute;tano","food","rightpredicate1","rojo",0.52,"color"
"1555","vi. 65","televisi&oacute;n ","furniture","rightpredicate1","verde",0.26,"color"
"1556","vi. 65","ventilador","furniture","rightpredicate1","bueno",0.33,"quality"
"1557","vi. 65","zanahoria","food","rightpredicate1","fresco",0.25,"age"
"1558","vi. 65","ventilador","furniture","rightpredicate1","fresco",0.68,"age"
"1559","vi. 65","pl&aacute;tano","food","rightpredicate1","peque&ntilde;o",0.5,"size"
"1560","vi. 65","manzana","food","rightpredicate1","espa&ntilde;ol",0.28,"nationality"
"1561","0","ventilador","furniture","rightpredicate1","suave",0.93,"texture"
"1562","0","ventilador","furniture","rightpredicate1","morado",0.12,"color"
"1563","0","televisi&oacute;n ","furniture","rightpredicate1","cuadrado",0,"shape"
"1564","0","ventilador","furniture","rightpredicate1","peque&ntilde;o",0.77,"size"
"1565","0","tomate","food","rightpredicate1","peque&ntilde;o",0.83,"size"
"1566","0","televisi&oacute;n ","furniture","rightpredicate1","azul",0.64,"color"
"1567","0","sof&aacute; ","furniture","rightpredicate1","verde",0.16,"color"
"1568","0","televisi&oacute;n ","furniture","rightpredicate1","peque&ntilde;o",0.2,"size"
"1569","0","queso","food","rightpredicate1","nuevo",0.23,"age"
"1570","0","ventilador","furniture","rightpredicate1","bueno",0.07,"quality"
"1571","0","manzana","food","rightpredicate1","azul",0.95,"color"
"1572","0","queso","food","rightpredicate1","largo",0.1,"size"
"1573","0","silla","furniture","rightpredicate1","morado",0.24,"color"
"1574","0","sof&aacute; ","furniture","rightpredicate1","azul",0.41,"color"
"1575","0","silla","furniture","rightpredicate1","rojo",0.85,"color"
"1576","0","silla","furniture","rightpredicate1","bueno",0.39,"quality"
"1577","0","queso","food","rightpredicate1","amarillo",0.92,"color"
"1578","0","queso","food","rightpredicate1","podrido",0.8,"age"
"1579","0","manzana","food","rightpredicate1","peque&ntilde;o",0.72,"size"
"1580","0","manzana","food","rightpredicate1","malo",0.23,"quality"
"1581","0","manzana","food","rightpredicate1","bueno",0.82,"quality"
"1582","0","manzana","food","rightpredicate1","malo",0.16,"quality"
"1583","0","pl&aacute;tano","food","rightpredicate1","duro",0.26,"texture"
"1584","0","sof&aacute; ","furniture","rightpredicate1","largo",0.21,"size"
"1585","0","escritorio","furniture","rightpredicate1","peque&ntilde;o",0.33,"size"
"1586","0","queso","food","rightpredicate1","duro",0.57,"texture"
"1587","3","queso","food","rightpredicate1","americano",0,"nationality"
"1588","3","pl&aacute;tano","food","rightpredicate1","amarillo",0.95,"color"
"1589","3","sof&aacute; ","furniture","rightpredicate1","morado",0.0600000000000001,"color"
"1590","3","televisi&oacute;n ","furniture","rightpredicate1","grande",0.96,"size"
"1591","3","queso","food","rightpredicate1","verde",0.98,"color"
"1592","3","pl&aacute;tano","food","rightpredicate1","americano",0.04,"nationality"
"1593","3","ventilador","furniture","rightpredicate1","enorme",0.03,"size"
"1594","3","pl&aacute;tano","food","rightpredicate1","duro",0.96,"texture"
"1595","3","escritorio","furniture","rightpredicate1","espa&ntilde;ol",0.03,"nationality"
"1596","3","sof&aacute; ","furniture","rightpredicate1","americano",0.02,"nationality"
"1597","3","silla","furniture","rightpredicate1","fresco",0.96,"age"
"1598","3","televisi&oacute;n ","furniture","rightpredicate1","bueno",0.04,"quality"
"1599","3","ventilador","furniture","rightpredicate1","grande",0.97,"size"
"1600","3","televisi&oacute;n ","furniture","rightpredicate1","grande",0.99,"size"
"1601","3","silla","furniture","rightpredicate1","morado",0.04,"color"
"1602","3","televisi&oacute;n ","furniture","rightpredicate1","largo",1,"size"
"1603","3","televisi&oacute;n ","furniture","rightpredicate1","rojo",0.97,"color"
"1604","3","silla","furniture","rightpredicate1","viejo",0.98,"age"
"1605","3","sof&aacute; ","furniture","rightpredicate1","duro",0.95,"texture"
"1606","3","manzana","food","rightpredicate1","enorme",0.96,"size"
"1607","3","ventilador","furniture","rightpredicate1","suave",0.98,"texture"
"1608","3","televisi&oacute;n ","furniture","rightpredicate1","grande",0.96,"size"
"1609","3","manzana","food","rightpredicate1","espa&ntilde;ol",0.05,"nationality"
"1610","3","manzana","food","rightpredicate1","duro",0.99,"texture"
"1611","3","pl&aacute;tano","food","rightpredicate1","bueno",0.01,"quality"
"1612","3","manzana","food","rightpredicate1","suave",0.96,"texture"
"1613","6","sof&aacute; ","furniture","rightpredicate1","largo",1,"size"
"1614","6","manzana","food","rightpredicate1","malo",0,"quality"
"1615","6","tomate","food","rightpredicate1","corto",0.12,"size"
"1616","6","televisi&oacute;n ","furniture","rightpredicate1","duro",0,"texture"
"1617","6","zanahoria","food","rightpredicate1","americano",0,"nationality"
"1618","6","silla","furniture","rightpredicate1","azul",0.99,"color"
"1619","6","sof&aacute; ","furniture","rightpredicate1","liso",0.79,"texture"
"1620","6","sof&aacute; ","furniture","rightpredicate1","fresco",0.12,"age"
"1621","6","zanahoria","food","rightpredicate1","marr&oacute;n",0.04,"color"
"1622","6","silla","furniture","rightpredicate1","liso",1,"texture"
"1623","6","manzana","food","rightpredicate1","min&uacute;sculo",1,"size"
"1624","6","tomate","food","rightpredicate1","marr&oacute;n",0,"color"
"1625","6","sof&aacute; ","furniture","rightpredicate1","viejo",0.87,"age"
"1626","6","televisi&oacute;n ","furniture","rightpredicate1","fresco",0.23,"age"
"1627","6","tomate","food","rightpredicate1","malo",0,"quality"
"1628","6","queso","food","rightpredicate1","marr&oacute;n",0.01,"color"
"1629","6","ventilador","furniture","rightpredicate1","corto",0,"size"
"1630","6","pl&aacute;tano","food","rightpredicate1","largo",0,"size"
"1631","6","silla","furniture","rightpredicate1","malo",0.31,"quality"
"1632","6","sof&aacute; ","furniture","rightpredicate1","verde",0.01,"color"
"1633","6","tomate","food","rightpredicate1","mexicano",1,"nationality"
"1634","6","ventilador","furniture","rightpredicate1","nuevo",0.81,"age"
"1635","6","televisi&oacute;n ","furniture","rightpredicate1","suave",0.26,"texture"
"1636","6","ventilador","furniture","rightpredicate1","rojo",0.13,"color"
"1637","6","ventilador","furniture","rightpredicate1","peque&ntilde;o",0.32,"size"
"1638","6","ventilador","furniture","rightpredicate1","podrido",0.02,"age"
"1639","7","zanahoria","food","rightpredicate1","viejo",0.26,"age"
"1640","7","manzana","food","rightpredicate1","viejo",0.04,"age"
"1641","7","silla","furniture","rightpredicate1","peque&ntilde;o",0.05,"size"
"1642","7","ventilador","furniture","rightpredicate1","liso",0.38,"texture"
"1643","7","silla","furniture","rightpredicate1","peque&ntilde;o",0.86,"size"
"1644","7","televisi&oacute;n ","furniture","rightpredicate1","malo",0.21,"quality"
"1645","7","queso","food","rightpredicate1","duro",0.99,"texture"
"1646","7","ventilador","furniture","rightpredicate1","peque&ntilde;o",0,"size"
"1647","7","tomate","food","rightpredicate1","grande",0.01,"size"
"1648","7","zanahoria","food","rightpredicate1","redondo",0.18,"shape"
"1649","7","zanahoria","food","rightpredicate1","min&uacute;sculo",0.27,"size"
"1650","7","sof&aacute; ","furniture","rightpredicate1","liso",0.95,"texture"
"1651","7","televisi&oacute;n ","furniture","rightpredicate1","suave",0.32,"texture"
"1652","7","escritorio","furniture","rightpredicate1","corto",0.16,"size"
"1653","7","manzana","food","rightpredicate1","amarillo",0.16,"color"
"1654","7","tomate","food","rightpredicate1","marr&oacute;n",0.19,"color"
"1655","7","zanahoria","food","rightpredicate1","peque&ntilde;o",0.15,"size"
"1656","7","pl&aacute;tano","food","rightpredicate1","mexicano",0.87,"nationality"
"1657","7","silla","furniture","rightpredicate1","bueno",0.22,"quality"
"1658","7","zanahoria","food","rightpredicate1","malo",0.25,"quality"
"1659","7","sof&aacute; ","furniture","rightpredicate1","nuevo",0.17,"age"
"1660","7","escritorio","furniture","rightpredicate1","azul",0.86,"color"
"1661","7","pl&aacute;tano","food","rightpredicate1","liso",0.24,"texture"
"1662","7","televisi&oacute;n ","furniture","rightpredicate1","mexicano",0.8,"nationality"
"1663","7","silla","furniture","rightpredicate1","azul",0.23,"color"
"1664","7","pl&aacute;tano","food","rightpredicate1","peque&ntilde;o",0.81,"size"
"1665","8","silla","furniture","rightpredicate1","largo",1,"size"
"1666","8","manzana","food","rightpredicate1","malo",0,"quality"
"1667","8","televisi&oacute;n ","furniture","rightpredicate1","fresco",0,"age"
"1668","8","sof&aacute; ","furniture","rightpredicate1","podrido",0,"age"
"1669","8","zanahoria","food","rightpredicate1","redondo",0,"shape"
"1670","8","pl&aacute;tano","food","rightpredicate1","enorme",0,"size"
"1671","8","queso","food","rightpredicate1","viejo",1,"age"
"1672","8","manzana","food","rightpredicate1","liso",0,"texture"
"1673","8","televisi&oacute;n ","furniture","rightpredicate1","peque&ntilde;o",1,"size"
"1674","8","zanahoria","food","rightpredicate1","cuadrado",0,"shape"
"1675","8","manzana","food","rightpredicate1","americano",1,"nationality"
"1676","8","manzana","food","rightpredicate1","peque&ntilde;o",0,"size"
"1677","8","ventilador","furniture","rightpredicate1","americano",0.01,"nationality"
"1678","8","tomate","food","rightpredicate1","espa&ntilde;ol",1,"nationality"
"1679","8","sof&aacute; ","furniture","rightpredicate1","grande",0,"size"
"1680","8","tomate","food","rightpredicate1","suave",0.97,"texture"
"1681","8","silla","furniture","rightpredicate1","enorme",0,"size"
"1682","8","silla","furniture","rightpredicate1","peque&ntilde;o",1,"size"
"1683","8","zanahoria","food","rightpredicate1","americano",1,"nationality"
"1684","8","escritorio","furniture","rightpredicate1","mexicano",1,"nationality"
"1685","8","manzana","food","rightpredicate1","liso",0.01,"texture"
"1686","8","pl&aacute;tano","food","rightpredicate1","morado",0,"color"
"1687","8","manzana","food","rightpredicate1","podrido",1,"age"
"1688","8","pl&aacute;tano","food","rightpredicate1","nuevo",0,"age"
"1689","8","tomate","food","rightpredicate1","rojo",1,"color"
"1690","8","silla","furniture","rightpredicate1","enorme",1,"size"
"1691","10","queso","food","rightpredicate1","suave",0.78,"texture"
"1692","10","tomate","food","rightpredicate1","redondo",0.11,"shape"
"1693","10","sof&aacute; ","furniture","rightpredicate1","americano",0.71,"nationality"
"1694","10","silla","furniture","rightpredicate1","amarillo",0.7,"color"
"1695","10","escritorio","furniture","rightpredicate1","viejo",0.78,"age"
"1696","10","ventilador","furniture","rightpredicate1","viejo",0.76,"age"
"1697","10","escritorio","furniture","rightpredicate1","podrido",0.81,"age"
"1698","10","tomate","food","rightpredicate1","cuadrado",0.15,"shape"
"1699","10","escritorio","furniture","rightpredicate1","liso",0.17,"texture"
"1700","10","manzana","food","rightpredicate1","rojo",0.83,"color"
"1701","10","televisi&oacute;n ","furniture","rightpredicate1","azul",0.12,"color"
"1702","10","ventilador","furniture","rightpredicate1","podrido",0.22,"age"
"1703","10","escritorio","furniture","rightpredicate1","mexicano",0.25,"nationality"
"1704","10","escritorio","furniture","rightpredicate1","verde",0.22,"color"
"1705","10","televisi&oacute;n ","furniture","rightpredicate1","grande",0.75,"size"
"1706","10","sof&aacute; ","furniture","rightpredicate1","duro",0.15,"texture"
"1707","10","televisi&oacute;n ","furniture","rightpredicate1","duro",0.17,"texture"
"1708","10","queso","food","rightpredicate1","podrido",0.86,"age"
"1709","10","escritorio","furniture","rightpredicate1","malo",0.22,"quality"
"1710","10","ventilador","furniture","rightpredicate1","redondo",0.19,"shape"
"1711","10","pl&aacute;tano","food","rightpredicate1","podrido",0.22,"age"
"1712","10","escritorio","furniture","rightpredicate1","redondo",0.22,"shape"
"1713","10","televisi&oacute;n ","furniture","rightpredicate1","marr&oacute;n",0.76,"color"
"1714","10","sof&aacute; ","furniture","rightpredicate1","bueno",0.16,"quality"
"1715","10","televisi&oacute;n ","furniture","rightpredicate1","mexicano",0.8,"nationality"
"1716","10","silla","furniture","rightpredicate1","duro",0.17,"texture"
"1717","11","televisi&oacute;n ","furniture","rightpredicate1","cuadrado",0.85,"shape"
"1718","11","tomate","food","rightpredicate1","suave",0.92,"texture"
"1719","11","ventilador","furniture","rightpredicate1","nuevo",0.1,"age"
"1720","11","silla","furniture","rightpredicate1","malo",0.08,"quality"
"1721","11","queso","food","rightpredicate1","liso",0.09,"texture"
"1722","11","queso","food","rightpredicate1","bueno",0.96,"quality"
"1723","11","silla","furniture","rightpredicate1","peque&ntilde;o",0.24,"size"
"1724","11","manzana","food","rightpredicate1","azul",0.91,"color"
"1725","11","televisi&oacute;n ","furniture","rightpredicate1","verde",0.92,"color"
"1726","11","ventilador","furniture","rightpredicate1","min&uacute;sculo",0.95,"size"
"1727","11","queso","food","rightpredicate1","americano",1,"nationality"
"1728","11","tomate","food","rightpredicate1","azul",0.93,"color"
"1729","11","pl&aacute;tano","food","rightpredicate1","duro",0.0600000000000001,"texture"
"1730","11","televisi&oacute;n ","furniture","rightpredicate1","liso",0.09,"texture"
"1731","11","televisi&oacute;n ","furniture","rightpredicate1","redondo",0.97,"shape"
"1732","11","zanahoria","food","rightpredicate1","bueno",0.0600000000000001,"quality"
"1733","11","silla","furniture","rightpredicate1","espa&ntilde;ol",0.96,"nationality"
"1734","11","queso","food","rightpredicate1","espa&ntilde;ol",0.97,"nationality"
"1735","11","manzana","food","rightpredicate1","nuevo",0.1,"age"
"1736","11","sof&aacute; ","furniture","rightpredicate1","peque&ntilde;o",0.91,"size"
"1737","11","sof&aacute; ","furniture","rightpredicate1","podrido",0.03,"age"
"1738","11","silla","furniture","rightpredicate1","fresco",0.99,"age"
"1739","11","tomate","food","rightpredicate1","grande",1,"size"
"1740","11","silla","furniture","rightpredicate1","suave",0.09,"texture"
"1741","11","queso","food","rightpredicate1","amarillo",0.9,"color"
"1742","11","ventilador","furniture","rightpredicate1","bueno",0.09,"quality"
"1743","14","queso","food","rightpredicate1","morado",0,"color"
"1744","14","silla","furniture","rightpredicate1","peque&ntilde;o",0.0600000000000001,"size"
"1745","14","zanahoria","food","rightpredicate1","cuadrado",0.04,"shape"
"1746","14","silla","furniture","rightpredicate1","amarillo",1,"color"
"1747","14","silla","furniture","rightpredicate1","redondo",0,"shape"
"1748","14","pl&aacute;tano","food","rightpredicate1","suave",1,"texture"
"1749","14","manzana","food","rightpredicate1","largo",1,"size"
"1750","14","queso","food","rightpredicate1","bueno",1,"quality"
"1751","14","escritorio","furniture","rightpredicate1","espa&ntilde;ol",0,"nationality"
"1752","14","televisi&oacute;n ","furniture","rightpredicate1","verde",1,"color"
"1753","14","ventilador","furniture","rightpredicate1","suave",0,"texture"
"1754","14","escritorio","furniture","rightpredicate1","min&uacute;sculo",0,"size"
"1755","14","ventilador","furniture","rightpredicate1","nuevo",1,"age"
"1756","14","escritorio","furniture","rightpredicate1","amarillo",1,"color"
"1757","14","pl&aacute;tano","food","rightpredicate1","malo",0,"quality"
"1758","14","tomate","food","rightpredicate1","malo",1,"quality"
"1759","14","televisi&oacute;n ","furniture","rightpredicate1","suave",0,"texture"
"1760","14","pl&aacute;tano","food","rightpredicate1","liso",0,"texture"
"1761","14","queso","food","rightpredicate1","marr&oacute;n",0,"color"
"1762","14","pl&aacute;tano","food","rightpredicate1","largo",1,"size"
"1763","14","tomate","food","rightpredicate1","amarillo",0,"color"
"1764","14","sof&aacute; ","furniture","rightpredicate1","mexicano",0,"nationality"
"1765","14","silla","furniture","rightpredicate1","malo",1,"quality"
"1766","14","escritorio","furniture","rightpredicate1","americano",1,"nationality"
"1767","14","sof&aacute; ","furniture","rightpredicate1","fresco",0,"age"
"1768","14","ventilador","furniture","rightpredicate1","enorme",1,"size"
"1769","21","ventilador","furniture","rightpredicate1","liso",0.08,"texture"
"1770","21","tomate","food","rightpredicate1","americano",0.08,"nationality"
"1771","21","televisi&oacute;n ","furniture","rightpredicate1","corto",0.03,"size"
"1772","21","tomate","food","rightpredicate1","espa&ntilde;ol",0.86,"nationality"
"1773","21","escritorio","furniture","rightpredicate1","podrido",0.01,"age"
"1774","21","ventilador","furniture","rightpredicate1","podrido",0.97,"age"
"1775","21","televisi&oacute;n ","furniture","rightpredicate1","azul",0.03,"color"
"1776","21","zanahoria","food","rightpredicate1","azul",0.03,"color"
"1777","21","silla","furniture","rightpredicate1","mexicano",0.12,"nationality"
"1778","21","queso","food","rightpredicate1","viejo",0.05,"age"
"1779","21","ventilador","furniture","rightpredicate1","fresco",0.98,"age"
"1780","21","pl&aacute;tano","food","rightpredicate1","marr&oacute;n",0.96,"color"
"1781","21","sof&aacute; ","furniture","rightpredicate1","nuevo",0.98,"age"
"1782","21","ventilador","furniture","rightpredicate1","liso",0.99,"texture"
"1783","21","silla","furniture","rightpredicate1","min&uacute;sculo",0.96,"size"
"1784","21","escritorio","furniture","rightpredicate1","azul",0.97,"color"
"1785","21","sof&aacute; ","furniture","rightpredicate1","mexicano",0.95,"nationality"
"1786","21","sof&aacute; ","furniture","rightpredicate1","amarillo",0.95,"color"
"1787","21","televisi&oacute;n ","furniture","rightpredicate1","duro",0.93,"texture"
"1788","21","pl&aacute;tano","food","rightpredicate1","largo",0.02,"size"
"1789","21","tomate","food","rightpredicate1","corto",0.03,"size"
"1790","21","tomate","food","rightpredicate1","redondo",0.05,"shape"
"1791","21","tomate","food","rightpredicate1","amarillo",0.97,"color"
"1792","21","sof&aacute; ","furniture","rightpredicate1","liso",0.95,"texture"
"1793","21","silla","furniture","rightpredicate1","malo",0.96,"quality"
"1794","21","silla","furniture","rightpredicate1","bueno",0.98,"quality"
"1795","26","ventilador","furniture","rightpredicate1","rojo",0.03,"color"
"1796","26","escritorio","furniture","rightpredicate1","podrido",0.02,"age"
"1797","26","queso","food","rightpredicate1","mexicano",0.97,"nationality"
"1798","26","pl&aacute;tano","food","rightpredicate1","largo",0.97,"size"
"1799","26","queso","food","rightpredicate1","morado",0.03,"color"
"1800","26","tomate","food","rightpredicate1","rojo",0.97,"color"
"1801","26","televisi&oacute;n ","furniture","rightpredicate1","fresco",0.04,"age"
"1802","26","pl&aacute;tano","food","rightpredicate1","cuadrado",0.01,"shape"
"1803","26","sof&aacute; ","furniture","rightpredicate1","espa&ntilde;ol",0.02,"nationality"
"1804","26","silla","furniture","rightpredicate1","peque&ntilde;o",0.98,"size"
"1805","26","ventilador","furniture","rightpredicate1","nuevo",0.02,"age"
"1806","26","manzana","food","rightpredicate1","min&uacute;sculo",0.04,"size"
"1807","26","ventilador","furniture","rightpredicate1","viejo",1,"age"
"1808","26","sof&aacute; ","furniture","rightpredicate1","peque&ntilde;o",0.99,"size"
"1809","26","zanahoria","food","rightpredicate1","morado",0.47,"color"
"1810","26","tomate","food","rightpredicate1","suave",0,"texture"
"1811","26","queso","food","rightpredicate1","liso",0.51,"texture"
"1812","26","ventilador","furniture","rightpredicate1","fresco",0.01,"age"
"1813","26","queso","food","rightpredicate1","liso",0.05,"texture"
"1814","26","escritorio","furniture","rightpredicate1","min&uacute;sculo",0.02,"size"
"1815","26","sof&aacute; ","furniture","rightpredicate1","duro",0.48,"texture"
"1816","26","tomate","food","rightpredicate1","verde",0.47,"color"
"1817","26","televisi&oacute;n ","furniture","rightpredicate1","malo",0.03,"quality"
"1818","26","televisi&oacute;n ","furniture","rightpredicate1","grande",0.98,"size"
"1819","26","silla","furniture","rightpredicate1","verde",0.48,"color"
"1820","26","tomate","food","rightpredicate1","morado",0.97,"color"
"1821","28","ventilador","furniture","rightpredicate1","mexicano",0.68,"nationality"
"1822","28","queso","food","rightpredicate1","fresco",0.12,"age"
"1823","28","queso","food","rightpredicate1","marr&oacute;n",0.18,"color"
"1824","28","escritorio","furniture","rightpredicate1","duro",0.51,"texture"
"1825","28","zanahoria","food","rightpredicate1","podrido",0.22,"age"
"1826","28","tomate","food","rightpredicate1","bueno",0.19,"quality"
"1827","28","zanahoria","food","rightpredicate1","espa&ntilde;ol",0.75,"nationality"
"1828","28","televisi&oacute;n ","furniture","rightpredicate1","liso",0.33,"texture"
"1829","28","televisi&oacute;n ","furniture","rightpredicate1","peque&ntilde;o",0.71,"size"
"1830","28","queso","food","rightpredicate1","enorme",0.84,"size"
"1831","28","escritorio","furniture","rightpredicate1","podrido",0.13,"age"
"1832","28","tomate","food","rightpredicate1","americano",0.89,"nationality"
"1833","28","escritorio","furniture","rightpredicate1","peque&ntilde;o",0.14,"size"
"1834","28","televisi&oacute;n ","furniture","rightpredicate1","fresco",0.91,"age"
"1835","28","pl&aacute;tano","food","rightpredicate1","suave",0.11,"texture"
"1836","28","pl&aacute;tano","food","rightpredicate1","rojo",0.82,"color"
"1837","28","escritorio","furniture","rightpredicate1","largo",0.13,"size"
"1838","28","escritorio","furniture","rightpredicate1","grande",0.13,"size"
"1839","28","televisi&oacute;n ","furniture","rightpredicate1","viejo",0.11,"age"
"1840","28","ventilador","furniture","rightpredicate1","rojo",0.87,"color"
"1841","28","silla","furniture","rightpredicate1","liso",0.48,"texture"
"1842","28","escritorio","furniture","rightpredicate1","largo",0.87,"size"
"1843","28","queso","food","rightpredicate1","mexicano",0.85,"nationality"
"1844","28","ventilador","furniture","rightpredicate1","corto",0.58,"size"
"1845","28","televisi&oacute;n ","furniture","rightpredicate1","rojo",0.86,"color"
"1846","28","zanahoria","food","rightpredicate1","enorme",0.8,"size"
"1847","36","tomate","food","rightpredicate1","cuadrado",0.02,"shape"
"1848","36","escritorio","furniture","rightpredicate1","nuevo",0.05,"age"
"1849","36","queso","food","rightpredicate1","espa&ntilde;ol",0.11,"nationality"
"1850","36","pl&aacute;tano","food","rightpredicate1","americano",0.1,"nationality"
"1851","36","manzana","food","rightpredicate1","bueno",0.95,"quality"
"1852","36","sof&aacute; ","furniture","rightpredicate1","verde",0.1,"color"
"1853","36","ventilador","furniture","rightpredicate1","duro",0.13,"texture"
"1854","36","televisi&oacute;n ","furniture","rightpredicate1","peque&ntilde;o",0.92,"size"
"1855","36","escritorio","furniture","rightpredicate1","min&uacute;sculo",0.94,"size"
"1856","36","sof&aacute; ","furniture","rightpredicate1","min&uacute;sculo",0.1,"size"
"1857","36","queso","food","rightpredicate1","suave",0.21,"texture"
"1858","36","zanahoria","food","rightpredicate1","rojo",0.08,"color"
"1859","36","escritorio","furniture","rightpredicate1","rojo",0.17,"color"
"1860","36","pl&aacute;tano","food","rightpredicate1","cuadrado",0.13,"shape"
"1861","36","queso","food","rightpredicate1","grande",0.39,"size"
"1862","36","zanahoria","food","rightpredicate1","duro",0.19,"texture"
"1863","36","pl&aacute;tano","food","rightpredicate1","duro",0.96,"texture"
"1864","36","televisi&oacute;n ","furniture","rightpredicate1","liso",0.9,"texture"
"1865","36","tomate","food","rightpredicate1","marr&oacute;n",0.07,"color"
"1866","36","escritorio","furniture","rightpredicate1","bueno",0.17,"quality"
"1867","36","ventilador","furniture","rightpredicate1","malo",0.84,"quality"
"1868","36","queso","food","rightpredicate1","espa&ntilde;ol",0.89,"nationality"
"1869","36","tomate","food","rightpredicate1","amarillo",0.76,"color"
"1870","36","escritorio","furniture","rightpredicate1","malo",0.0600000000000001,"quality"
"1871","36","televisi&oacute;n ","furniture","rightpredicate1","redondo",0.13,"shape"
"1872","36","tomate","food","rightpredicate1","fresco",0.92,"age"
"1873","38","zanahoria","food","rightpredicate1","duro",0.31,"texture"
"1874","38","zanahoria","food","rightpredicate1","mexicano",0.9,"nationality"
"1875","38","manzana","food","rightpredicate1","malo",0.14,"quality"
"1876","38","silla","furniture","rightpredicate1","espa&ntilde;ol",0.13,"nationality"
"1877","38","televisi&oacute;n ","furniture","rightpredicate1","suave",0.83,"texture"
"1878","38","manzana","food","rightpredicate1","malo",0.86,"quality"
"1879","38","zanahoria","food","rightpredicate1","min&uacute;sculo",0.11,"size"
"1880","38","escritorio","furniture","rightpredicate1","suave",0.09,"texture"
"1881","38","queso","food","rightpredicate1","amarillo",0.9,"color"
"1882","38","pl&aacute;tano","food","rightpredicate1","suave",0.83,"texture"
"1883","38","tomate","food","rightpredicate1","grande",0.94,"size"
"1884","38","silla","furniture","rightpredicate1","verde",0.85,"color"
"1885","38","sof&aacute; ","furniture","rightpredicate1","liso",0.09,"texture"
"1886","38","queso","food","rightpredicate1","peque&ntilde;o",0.03,"size"
"1887","38","sof&aacute; ","furniture","rightpredicate1","bueno",0.87,"quality"
"1888","38","queso","food","rightpredicate1","suave",0.01,"texture"
"1889","38","televisi&oacute;n ","furniture","rightpredicate1","malo",0.95,"quality"
"1890","38","manzana","food","rightpredicate1","marr&oacute;n",0.04,"color"
"1891","38","sof&aacute; ","furniture","rightpredicate1","cuadrado",0.05,"shape"
"1892","38","silla","furniture","rightpredicate1","amarillo",0.03,"color"
"1893","38","silla","furniture","rightpredicate1","cuadrado",0.0600000000000001,"shape"
"1894","38","escritorio","furniture","rightpredicate1","min&uacute;sculo",0.1,"size"
"1895","38","queso","food","rightpredicate1","rojo",0.12,"color"
"1896","38","televisi&oacute;n ","furniture","rightpredicate1","espa&ntilde;ol",0.11,"nationality"
"1897","38","tomate","food","rightpredicate1","viejo",0.94,"age"
"1898","38","escritorio","furniture","rightpredicate1","suave",0.09,"texture"
"1899","48","manzana","food","rightpredicate1","largo",0.17,"size"
